Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]"
Bangladesh,"BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.05816082548128","5.45303096987155","-0.45589428993874","10.952788546042","1.60625822891551","2.56681200128057","-1.8758639196475","9.48945401547934","1.22085790909694","5.61985229280101","-5.47948302721947","-13.9737287020439","3.32568019878401","9.5919563004182","-4.08821409181641","5.66136120119647","2.67305605001982","7.07383773260688","4.80163460055671","0.819141868898924","7.23394369490737","2.13432783577075","3.88104639981708","4.80331001525434","3.34201465415418","4.17338255900388","3.77240185252714","2.4162568556623","2.83658212907925","5.62225816160704","3.48522781597653","5.44268554966725","4.71156172453999","3.89012644116818","5.12127789724337","4.52291921684423","4.4898964976265","5.1770268731498","4.67015636882111","5.29329471892532","5.07728777526728","3.83312393993225","4.73956739963045","5.23953291029852","6.53594493875502","6.67190498576788","7.05859935449848","6.01378975738535","5.04512479919337","5.57178818533122","6.46437912497728","6.52145877906443","6.01360565834344","6.0610593588495","6.55263987816197","7.11347821270093","6.5902548153114","7.31940777981607","7.8819067286135","3.44802562762527","6.93867912442445","7.09982877575158"
Bangladesh,"BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.01980165923581","2.33866931593639","-3.40541391726758","7.66892636903435","-1.39102097827588","-0.437251747345485","-4.78181745844699","6.25388242049458","-1.65479153975141","3.00061464021741","-6.63284664788988","-15.1776587564126","0.714228598763384","6.88326497953815","-6.33839177776895","3.33767829123759","0.363427679127511","4.57154147448379","2.36981201523854","-1.60928609905919","4.46447480135423","-0.6342625738435","1.03984481214312","2.01470133649153","0.730590409182128","1.72185126480127","1.48143235560545","0.22351573502894","0.674980728998051","3.40036959603947","1.50047071903816","3.51972854810003","2.72970613487071","1.91670729966893","3.17718550322856","2.70624981674052","2.63848715149697","3.22214985884857","2.68471710478295","3.30590093463195","3.10043669181933","1.9216894198362","2.92613454296232","3.50574323998593","4.93096820280539","5.38833072100596","5.93918151201265","5.07673024638913","4.12468581228904","4.37348466383585","5.17452087670409","5.20499111861467","4.67872191823137","4.74777922650441","5.29106080768767","5.80321039708029","5.26645987037224","6.08023297450373","6.68765439756285","2.27110927857356","5.71664908722495","5.95484484128914"
Barbados,"BRB","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","2851673819.44819","2797492016.84959","2919468571.62425","3025801624.36503","3173368133.3638","3423842338.33147","3573569182.91028","3505680246.21902","3333869014.13112","3350580137.00897","3471213555.28345","3509335804.34855","3688458152.6955","3784024886.65321","3916669424.49615","4057669523.77801","3923458318.16527","3770447099.31496","3555813614.85257","3584013634.70894","3656080352.11967","3729713737.3002","3878024952.84112","4061847304.49747","4213291855.57799","4227391865.50617","4415391997.88199","4310947479.89542","4344891948.24106","4439414237.0189","4502080947.81084","4680158850.97793","4963099050.20353","5066290233.97425","5099346923.917","4842570076.44703","4732537776.74819","4697131085.15074","4682769963.92759","4621931032.20042","4621878809.94142","4734000000","4854006751.16656","4876462322.53367","4833953403.71314","4846695634.9075","4229324089.08892","4196215176.88718","4671803289.539"
Barbados,"BRB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","-1.90000000102005","4.36021100471373","3.642205769032","4.8769393145442","7.89300813650517","4.37306481383659","-1.89975157094841","-4.90093847758082","0.50125313283209","3.60037406483791","1.09823980743194","5.10416666666667","2.59096701118504","3.50538227987856","3.60000000000001","-3.30759330759331","-3.89990682816452","-5.69252077562327","0.793067998237618","2.01078245665161","2.01399800028568","3.97647717726126","4.74010234311876","3.72846490100282","0.334655428854731","4.44718962322422","-2.36546422235364","0.787401574803141","2.17548076923077","1.41159863545465","3.95545760352627","6.04552555233207","2.07916833266692","0.652483146762322","-5.03548496113552","-2.27218807289982","-0.748154442029076","-0.305742398132196","-1.29920820787332","-0.00112987966781475","2.42587905631385","2.53499685607439","0.462619285844923","-0.871716338791373","0.26359855236862","-12.7379887726406","-0.782841690641717","11.3337398728112"
Barbados,"BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-2.39190942673027","3.82697843506664","3.10087831433179","4.31455166980888","7.32646444528295","3.86226140879282","-2.32692082974685","-5.257315367679","0.163121004984148","3.28870195197139","0.850502845618365","4.91744679787385","2.47832295916508","3.46218203685127","3.60120111764229","-3.34830700078626","-4.09773664348498","-5.98608547737317","0.490683001426873","1.7313083361626","1.78414827375502","3.78260415242096","4.5686020843662","3.5640051475166","0.134115253715876","4.25499451277366","-2.63035856421411","0.379644847034342","1.77670843018247","1.03164270082674","3.58049163318141","5.67377309518639","1.69596342656848","0.212784988316798","-5.4364440115971","-2.59947597536069","-1.02737073725795","-0.562380294832494","-1.53734639405481","-0.227439337692232","2.20856527358268","2.32672477104794","0.269025425185987","-1.04928302064495","0.0875342705220561","-12.8974705258715","-0.961728956868029","11.1617790836882"
Belarus,"BLR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29452716336.8679","29099285028.6358","26305753290.5802","24306515540.9122","21462652290.3542","19230536338.7281","19768992246.138","22022658441.2039","23872559843.8526","24684226697.4564","26115912675.5037","27349969477.1669","28729848599.9482","30753347145.2327","34274526374.8589","37496332398.5946","41245963659.1501","44793119255.6655","49362017183.5591","49460738872.9267","53317819268.921","56185628815.1061","57133556524.0424","57706875064.5283","58703016906.4629","56454889146.6088","55028933824.6442","56422059344.4014","58199150811.7146","59040830813.2346","58643542627.1016","60073780097.1802","57251844490.0491"
Belarus,"BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.19999562753323","-9.60000128974472","-7.60000189914328","-11.7000038354787","-10.4000005284964","2.80000462766883","11.4000054580737","8.39999134340503","3.39999924144169","5.80000336082973","4.72530604998076","5.04526750544755","7.04319251194431","11.449743057227","9.40000158864025","9.99999472133968","8.60000659901785","10.199999472722","0.199995249384855","7.79826683524436","5.37870750437234","1.68713553434753","1.0034707715852","1.7262099894002","-3.82966307070085","-2.52583140897062","2.53162368036521","3.14963949909348","1.44620667102681","-0.672904125264921","2.43886608142535","-4.6974497069539"
Belarus,"BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24556707563868","-9.7983837027586","-7.80377001797436","-11.5955750535382","-10.1088528351028","3.14668604285025","11.8639522546556","8.88936442851116","3.86637873252783","6.29963636837101","5.26389218701027","5.71608243616511","7.79491786508231","12.2126182737798","10.1497672379881","10.6755867081796","9.09946004159468","10.58130502501","0.446705735139588","8.03408814658195","5.62588124107373","1.84652026547414","1.04224334391753","1.66910516205074","-3.95734364341466","-2.61129931788116","2.64424708758548","3.37043437009008","1.65111819575279","-0.251386576093068","3.29082150587152","-3.92790922199924"
Belgium,"BEL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","107409842457.407","112757158826.444","118634065901.415","123796527265.888","132408661378.724","137123283408.933","141450750228.824","146922273105.169","153084383687.119","163233571843.436","172346670831.88","179216111161.922","188706688044.546","200749386449.419","209914113819.734","205787325003.57","217419959648.709","218781345279.661","224998884653.738","230266272692.697","240499429910.323","239827755215.622","241254698634.742","242007033807.079","247975853676.465","252071901218.968","256666571621.109","262586995647.719","274989527944.74","284529373856.785","293456205020.658","298835475229.994","303409615205.606","300491199097.648","310187964527.328","317585194591.875","321781927100.664","333989231728.476","340541460104.062","352605970422.851","365711203833.047","369732633305.117","376043542626.992","379946808976.211","393515485920.82","402651880769.961","412928965821.953","428111873071.133","430025228051.015","421335523091.64","433403805754.258","440747893479.883","444005978083.203","446045040873.594","453086009677.5","462335574841.484","468191916732.07","475774660680.469","484305039588.75","495157518025.82","469108374379.726","501246968574.726","516334013910.156"
Belgium,"BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.97842306319197","5.21200350925528","4.35158428167051","6.95668473344102","3.56065983986036","3.15589498173408","3.86814694690112","4.19412962494732","6.62979979529467","5.58285828431475","3.98582711048847","5.29560474284025","6.38170195750001","4.56525797284306","-1.96594156584821","5.65274593317993","0.626154854021308","2.84189649082269","2.34107295556814","4.44405387639348","-0.279283279362133","0.594986772001008","0.311842702585196","2.46638280528001","1.6517928990972","1.82276183101794","2.30665956583917","4.72320888032857","3.46916698368338","3.13740231557445","1.83307427728701","1.53065494385902","-0.961873309776607","3.22697152488938","2.38475727961249","1.32145093041325","3.79365762950188","1.96180827198427","3.54274346363066","3.71667938420875","1.09961888777849","1.70688458453354","1.03798254902905","3.5712043433582","2.32173705381926","2.55234994366351","3.67688113594973","0.446928735275904","-2.02074306169408","2.86429270764155","1.69451389861332","0.739217283058679","0.459242192907709","1.57853314322614","2.04145900919961","1.26668640902095","1.6195802783878","1.79294519302076","2.24083533103139","-5.2607791859752","6.85099562281208","3.00990255927714"
Belgium,"BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410768","4.79403451766454","3.57435354079992","5.9491393563053","2.62444466112051","2.46146245343786","3.29157574176963","3.78504436430799","6.32828364655947","5.47879045116598","3.79648857021621","4.88408823965759","6.04748869860843","4.23677749584877","-2.2488296459421","5.46414001910085","0.501978716739828","2.74598979013953","2.2491275158491","4.32900827500772","-0.276653455476932","0.622329069570625","0.319812264093457","2.46792156248318","1.6215189754227","1.78646965584545","2.21947811567212","4.39079500978028","3.09399912598727","2.83026797508926","1.45537172593082","1.11956586015556","-1.34799970972101","2.90931876907968","2.17055027384056","1.12366901833482","3.54278906412047","1.7443238954726","3.30570651382183","3.46545257130404","0.752482909593709","1.25198460635012","0.615879780344869","3.12392891839559","1.76045559407572","1.87818319997308","2.91833834881372","-0.343452718095421","-2.80592074025158","1.928764195703","0.38003456979618","0.11640257847661","-0.0131483860964465","1.12859572471172","1.45189336758756","0.755268919102846","1.22886623616918","1.33065222724522","1.68975368856101","-5.66822354351405","6.41209866546886","2.13176574458433"
Belize,"BLZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","142478215.945877","149448645.246673","156760647.646739","164530385.990874","172756707.706557","181274547.943454","189922875.855054","199254020.658759","213933513.593118","224857760.600722","235668232.235179","244999377.038884","270034157.788498","284486099.976562","323062372.94923","334669436.848939","334555579.149183","356290297.791243","384511365.275264","413415167.324782","468964447.722202","474281429.801896","473770579.240891","463616823.077784","472759648.299872","477546405.519047","499224419.050253","552817678.740159","606925877.939677","685882207.495646","750867159.900261","839309583.819672","946205904.36318","1004282944.16996","1004082219.4569","1011427666.33394","1022607040.59815","1065910527.20709","1107406654.93443","1211759703.35171","1360086531.59874","1428003313.52024","1505102242.07968","1650573765.13194","1729482180.34484","1767862663.33788","1847618999.66977","1908535443.78441","1879170833.46424","1870701556.08091","1893897374.56349","1888250122.49832","1957390277.3086","2044252286.31107","2126131097.5749","2194709309.24204","2194467135.91808","2154673433.68323","2177418128.32649","2269658667.06214","1957996150.25944","2307742191.29649","2509307581.46631"
Belize,"BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.89227721902682","4.89265218028385","4.95643419491631","4.99987991041311","4.93054096131836","4.77084511295949","4.9131231620706","7.36722545714625","5.10637479099275","4.8076933638294","3.95944108172945","10.2183038390507","5.35189411088608","13.5599851718049","3.5928244424595","-0.0340209434206287","6.4965942870642","7.92080717857668","7.51702151348013","13.4366817639712","1.13377082325108","-0.107710428641226","-2.1431799710687","1.97206502589624","1.01251391407635","4.53945695762161","10.7353041327314","9.78771144273587","13.0092211299346","9.47465201669158","11.7787044956339","12.7362206513866","6.13788600757799","-0.0199868686641054","0.731558306152877","1.1053063542082","4.23461651345727","3.89302166252752","9.42319137710659","12.2406140290649","4.99356330230461","5.3990721050487","9.66522532391241","4.78066578300403","2.21918927117144","4.5114554419801","3.297024122697","-1.53859392110355","-0.450692253865967","1.23995291537476","-0.298181524565479","3.6615993816965","4.43764383676776","4.00531831673186","3.22549309143569","-0.0110344145780772","-1.81336514835535","1.05559823069711","4.23623453555723","-13.7316910831405","17.8624478393742","8.73431143782066"
Belize,"BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.25869870677077","2.24165582470653","2.11759313326263","1.99758408701076","1.86183458970308","1.6450358123341","1.75944848479659","4.1749615101774","2.15277400969778","2.4151601047899","2.11320262234038","8.48818300776135","3.83980899422855","12.0193058519106","1.86549858020307","-2.03377492803951","4.37578064875019","5.7846536388051","5.32609202972955","10.8495691387326","-1.33468069633177","-2.4967254834451","-4.42823858695836","-0.369728066527358","-1.28356215968213","2.19156944647645","8.28135590861794","7.37801759828267","10.5567196075535","7.13993144232515","9.45695034459189","10.4631194861709","4.01815647247656","-2.15598031507835","-1.81201795636763","-1.92245644187381","0.741037915888086","0.294527001396048","5.74367065715182","8.6582482335148","1.73753558748022","2.15171000583069","6.33744208286564","1.65027562537297","-0.787504099918522","1.48755171647177","0.361898550413997","-4.27593252652724","-3.14403160040699","-1.25406776844827","-2.54673530261059","1.34853582620697","2.12611925560829","1.74801016066435","1.06386485260275","-2.03687581383895","-3.74726133858346","-0.894543697019373","2.35320727344789","-15.0043485709663","16.3568717503731","7.32815328663918"
Benin,"BEN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1651120631.20701","1702986960.90691","1644635648.42828","1722427374.61864","1836981870.46354","1934229170.87418","2003394550.95636","2024999131.08153","2102806394.29531","2163314605.68908","2208695701.82022","2175635020.73644","2315449323.60301","2401263703.41505","2481449394.19513","2359973874.26705","2380844452.67764","2499497734.13227","2530868380.99749","2696279545.78618","2879134857.7986","3165730597.15588","3236486776.27538","3095770068.39581","3341259668.13691","3592867374.83079","3670873612.96405","3615810400.39386","3738937613.95949","3632222333.60342","3958255490.52122","4125523428.11015","4247544481.2222","4495438486.53384","4586264345.8381","4863513136.1772","5073825258.08595","5364793325.34003","5577293440.15288","5875201745.58899","6219354272.83818","6551040876.248","6855207726.48731","7091272067.69746","7405393051.15179","7532259620.7003","7829312267.99952","8298002249.85464","8704320326.47543","8906198943.57193","9094481753.90847","9364019722.36167","9814543622.52956","10520350022.2065","11189200116.5963","11388160997.1089","11768488383.6733","12435945493.1089","13268812303.0524","14179807375.1016","14725558723.7319","15779238957.7761","16765953415.3733"
